x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
1.006 -0.002 0.426 1.003 -0.001 0.426 1.184 2.869 888.289 253.513 34.908
1.019 -0.002 0.428 1.015 -0.001 0.426 1.183 2.119 875.620 251.709 33.162
1.031 -0.002 0.430 1.028 -0.001 0.428 1.184 2.058 864.762 240.885 36.653
1.044 -0.002 0.431 1.040 -0.001 0.430 1.183 2.119 888.289 253.513 34.908
1.056 -0.002 0.431 1.053 -0.001 0.431 1.182 2.808 884.669 253.513 45.380
1.069 -0.002 0.433 1.065 -0.001 0.431 1.182 1.997 884.669 249.905 41.889
1.081 -0.002 0.435 1.078 -0.001 0.433 1.182 2.058 877.430 249.905 34.908
1.093 -0.002 0.437 1.090 -0.001 0.435 1.181 2.119 877.430 257.121 27.926
1.106 -0.002 0.437 1.103 -0.001 0.437 1.182 2.808 877.430 242.689 27.926
1.119 -0.002 0.439 1.115 -0.001 0.437 1.181 2.119 886.479 251.709 26.181
1.131 -0.002 0.440 1.128 -0.001 0.439 1.179 1.997 857.522 255.317 40.144
1.144 -0.001 0.442 1.140 -0.001 0.440 1.178 2.119 872.001 258.925 36.653
1.156 -0.001 0.442 1.153 -0.001 0.442 1.180 2.869 888.289 239.081 41.889
1.169 -0.001 0.444 1.165 -0.001 0.442 1.182 2.119 864.762 237.277 43.635
1.181 -0.001 0.446 1.178 -0.001 0.444 1.182 2.058 882.860 248.101 40.144
1.194 -0.001 0.448 1.190 -0.001 0.446 1.179 2.058 868.381 262.533 29.672
1.206 -0.001 0.448 1.203 -0.001 0.448 1.181 2.869 868.381 240.885 40.144
1.219 -0.001 0.449 1.215 -0.001 0.448 1.180 2.058 893.719 255.317 36.653
1.231 -0.001 0.451 1.228 -0.001 0.449 1.180 2.058 870.191 249.905 38.398
1.244 -0.001 0.453 1.240 -0.001 0.451 1.179 2.058 884.669 260.729 34.908
1.256 -0.001 0.453 1.253 -0.001 0.453 1.179 2.808 873.811 249.905 38.398
1.268 -0.001 0.455 1.265 -0.001 0.453 1.178 2.119 862.952 249.905 45.380
1.281 -0.001 0.457 1.278 -0.001 0.455 1.179 1.936 877.430 246.297 45.380
1.293 -0.001 0.458 1.290 -0.001 0.457 1.180 2.119 870.191 242.689 48.871
1.306 -0.001 0.458 1.303 -0.001 0.458 1.180 2.869 881.050 253.513 41.889
1.318 -0.001 0.460 1.315 -0.001 0.458 1.179 1.997 881.050 257.121 31.417
1.331 -0.001 0.462 1.328 -0.001 0.460 1.179 2.058 875.620 251.709 40.144
1.343 -0.001 0.464 1.340 -0.001 0.462 1.178 2.180 886.479 258.925 29.672
1.356 -0.001 0.464 1.353 -0.001 0.464 1.177 2.808 862.952 253.513 34.908
1.368 -0.001 0.466 1.365 -0.001 0.464 1.178 2.119 879.240 248.101 40.144
1.381 -0.001 0.467 1.378 -0.001 0.466 1.177 2.058 870.191 257.121 38.398
1.393 -0.002 0.469 1.390 -0.001 0.467 1.176 2.058 881.050 260.729 38.398
1.405 -0.001 0.469 1.403 -0.001 0.469 1.178 2.869 891.909 242.689 34.908
1.418 -0.001 0.471 1.415 -0.001 0.469 1.178 1.997 866.571 253.513 55.852
1.430 -0.002 0.473 1.428 -0.001 0.471 1.178 2.058 886.479 251.709 43.635
1.442 -0.001 0.475 1.440 -0.001 0.473 1.177 2.058 864.762 255.317 33.162
1.455 -0.001 0.475 1.453 -0.001 0.475 1.176 2.747 891.909 260.729 38.398
1.467 -0.001 0.476 1.465 -0.001 0.475 1.175 2.119 877.430 264.336 34.908
1.480 -0.001 0.478 1.478 -0.001 0.476 1.174 2.180 873.811 260.729 41.889
1.492 -0.001 0.480 1.490 -0.001 0.478 1.176 2.058 866.571 239.081 41.889
1.505 -0.001 0.480 1.503 -0.001 0.480 1.176 2.869 877.430 249.905 27.926
1.518 -0.001 0.482 1.515 -0.001 0.480 1.177 2.119 879.240 248.101 43.635
1.530 -0.001 0.484 1.528 -0.001 0.482 1.178 2.119 890.099 251.709 40.144
1.543 -0.001 0.486 1.540 -0.001 0.484 1.179 1.997 882.860 248.101 33.162
1.555 -0.001 0.486 1.553 -0.001 0.486 1.178 2.869 879.240 255.317 26.181
1.568 -0.001 0.487 1.565 -0.001 0.486 1.179 1.997 872.001 248.101 57.598
1.580 -0.001 0.489 1.578 -0.001 0.487 1.179 2.058 877.430 253.513 38.398
1.593 -0.001 0.491 1.590 -0.001 0.489 1.178 1.997 877.430 253.513 38.398
1.605 -0.000 0.491 1.603 -0.001 0.491 1.177 2.869 890.099 266.140 36.653
1.618 -0.000 0.493 1.615 -0.000 0.491 1.177 2.058 881.050 253.513 52.361
1.630 -0.001 0.495 1.628 -0.000 0.493 1.176 2.180 891.909 264.336 34.908
1.643 -0.001 0.496 1.640 -0.000 0.495 1.174 2.058 881.050 267.944 38.398
1.655 -0.001 0.496 1.653 -0.000 0.496 1.172 2.747 881.050 264.336 45.380
1.668 -0.001 0.498 1.665 -0.000 0.496 1.170 1.997 872.001 269.748 36.653
1.680 -0.001 0.500 1.678 -0.000 0.498 1.172 1.997 877.430 249.905 38.398
1.692 -0.001 0.502 1.690 -0.000 0.500 1.173 2.119 872.001 251.709 40.144
1.705 -0.001 0.502 1.703 -0.000 0.502 1.172 2.747 884.669 260.729 34.908
1.717 -0.001 0.503 1.715 -0.000 0.502 1.173 2.058 882.860 251.709 22.690
1.730 -0.001 0.505 1.728 -0.000 0.503 1.174 2.058 873.811 253.513 34.908
1.742 -0.001 0.507 1.740 -0.000 0.505 1.174 2.119 873.811 253.513 34.908
1.755 -0.001 0.507 1.753 -0.000 0.507 1.175 2.869 890.099 255.317 36.653
1.767 -0.001 0.509 1.765 -0.000 0.507 1.175 2.058 891.909 260.729 27.926
1.779 -0.001 0.511 1.778 -0.000 0.509 1.172 2.180 872.001 269.748 26.181
1.792 -0.001 0.513 1.790 -0.000 0.511 1.175 2.119 875.620 240.885 43.635
1.804 -0.001 0.513 1.803 -0.000 0.513 1.177 2.808 890.099 240.885 50.616
1.817 -0.001 0.513 1.815 -0.000 0.513 1.181 2.808 884.669 231.865 38.398
1.829 -0.001 0.514 1.828 -0.000 0.513 1.180 2.058 884.669 253.513 41.889
1.842 -0.001 0.516 1.840 -0.000 0.514 1.177 2.058 873.811 271.552 24.435
1.854 -0.002 0.516 1.853 -0.000 0.516 1.177 2.869 864.762 244.493 43.635
1.867 -0.001 0.516 1.865 -0.000 0.516 1.176 2.808 877.430 260.729 31.417
1.880 -0.001 0.518 1.878 -0.000 0.516 1.176 2.180 879.240 255.317 40.144
1.892 -0.001 0.520 1.890 -0.000 0.518 1.176 1.997 881.050 257.121 27.926
1.904 -0.001 0.520 1.901 -0.000 0.520 1.176 2.808 888.289 257.121 48.871
1.916 -0.001 0.520 1.912 -0.000 0.520 1.174 2.747 872.001 266.140 36.653
1.928 -0.001 0.522 1.923 -0.000 0.520 1.174 2.180 886.479 258.925 36.653
1.938 -0.001 0.524 1.932 -0.000 0.522 1.174 1.997 890.099 258.925 36.653
1.948 -0.001 0.524 1.941 -0.000 0.524 1.172 2.869 884.669 267.944 52.361
1.957 -0.000 0.525 1.950 -0.000 0.524 1.172 1.997 868.381 258.925 36.653
1.965 -0.001 0.527 1.958 -0.000 0.525 1.173 2.058 881.050 253.513 41.889
1.973 -0.000 0.529 1.965 -0.000 0.527 1.173 1.997 890.099 258.925 43.635
1.980 -0.000 0.529 1.971 -0.000 0.529 1.173 2.808 886.479 258.925 50.616
1.987 -0.000 0.529 1.977 -0.000 0.529 1.175 2.808 913.626 253.513 38.398
1.993 -0.000 0.531 1.983 -0.000 0.529 1.176 2.058 888.289 257.121 41.889
1.998 -0.000 0.532 1.987 -0.000 0.531 1.176 2.058 872.001 248.101 43.635
2.003 -0.000 0.532 1.991 -0.000 0.532 1.177 2.808 882.860 251.709 43.635
2.007 -0.000 0.532 1.995 -0.000 0.532 1.176 2.869 890.099 262.533 33.162
2.010 0.000 0.534 1.998 -0.000 0.532 1.175 2.058 873.811 260.729 38.398
2.013 0.000 0.536 2.000 -0.000 0.534 1.174 2.119 879.240 258.925 61.088
2.015 0.000 0.536 2.001 0.000 0.536 1.173 2.747 864.762 262.533 36.653
2.016 0.000 0.536 2.002 0.000 0.536 1.172 2.930 877.430 260.729 41.889
2.017 0.000 0.538 2.003 0.000 0.536 1.171 2.058 872.001 262.533 43.635
2.017 0.000 0.540 2.003 0.000 0.538 1.173 2.058 886.479 248.101 47.125
