x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
0.771 0.001 0.119 0.769 0.000 0.117 1.182 2.119 890.099 240.885 36.653
0.784 0.001 0.119 0.781 0.000 0.119 1.183 2.747 879.240 240.885 33.162
0.797 0.001 0.119 0.794 0.000 0.119 1.180 2.869 886.479 269.748 40.144
0.809 0.001 0.120 0.806 0.000 0.119 1.179 2.119 884.669 257.121 38.398
0.822 0.001 0.122 0.819 0.000 0.120 1.180 1.997 886.479 244.493 40.144
0.834 0.001 0.122 0.831 0.000 0.122 1.181 2.930 873.811 246.297 34.908
0.847 0.001 0.122 0.844 0.000 0.122 1.180 2.808 884.669 253.513 52.361
0.859 0.001 0.124 0.856 0.000 0.122 1.183 2.119 877.430 235.473 38.398
0.871 0.001 0.126 0.869 0.000 0.124 1.183 2.119 881.050 246.297 34.908
0.884 0.001 0.126 0.881 0.000 0.126 1.184 2.808 882.860 240.885 33.162
0.896 0.000 0.126 0.894 0.000 0.126 1.181 2.869 875.620 262.533 50.616
0.909 0.000 0.128 0.906 0.000 0.126 1.181 2.119 882.860 251.709 57.598
0.921 0.001 0.130 0.919 0.000 0.128 1.180 2.119 879.240 255.317 47.125
0.934 0.001 0.130 0.931 0.000 0.130 1.180 2.869 881.050 249.905 38.398
0.946 0.001 0.130 0.943 0.000 0.130 1.180 2.808 872.001 255.317 47.125
0.959 0.001 0.131 0.955 0.000 0.130 1.179 2.119 886.479 255.317 43.635
0.971 0.001 0.133 0.965 0.000 0.131 1.179 2.180 868.381 251.709 36.653
0.983 0.001 0.135 0.975 0.000 0.133 1.179 2.058 882.860 248.101 43.635
0.994 0.001 0.135 0.983 0.000 0.135 1.178 2.869 884.669 260.729 38.398
1.004 0.001 0.137 0.989 0.000 0.135 1.177 2.119 882.860 262.533 43.635
1.013 0.001 0.139 0.993 0.000 0.137 1.179 2.119 879.240 237.277 29.672
1.019 0.001 0.141 0.997 0.000 0.139 1.179 2.119 895.528 260.729 52.361
1.023 0.001 0.141 0.999 0.000 0.141 1.180 2.869 890.099 244.493 43.635
1.026 0.001 0.143 1.000 0.000 0.141 1.178 2.119 877.430 260.729 45.380
1.027 0.001 0.144 1.000 0.000 0.143 1.178 2.058 875.620 255.317 40.144
1.027 0.002 0.146 1.000 0.000 0.144 1.180 2.180 877.430 239.081 59.343
1.028 0.002 0.148 1.027 0.002 0.146 1.181 1.997 881.050 246.297 41.889
1.030 0.002 0.150 1.027 0.002 0.148 1.179 1.813 861.142 255.317 26.181
1.031 0.002 0.151 1.026 0.002 0.150 1.181 2.119 877.430 239.081 55.852
1.032 0.002 0.151 1.025 0.002 0.151 1.181 2.991 868.381 248.101 26.181
1.033 0.002 0.153 1.024 0.002 0.151 1.181 1.875 872.001 248.101 43.635
1.033 0.002 0.155 1.020 0.002 0.153 1.181 2.241 882.860 248.101 36.653
1.029 0.002 0.157 1.016 0.002 0.155 1.179 2.119 884.669 260.729 38.398
1.026 0.002 0.157 1.009 0.002 0.157 1.181 2.808 881.050 242.689 38.398
1.021 0.001 0.159 1.002 0.002 0.157 1.181 1.997 872.001 244.493 33.162
1.013 0.001 0.161 0.992 0.002 0.159 1.182 2.302 882.860 244.493 33.162
1.003 0.001 0.162 0.982 0.002 0.161 1.183 2.119 888.289 246.297 48.871
0.992 0.001 0.162 0.970 0.002 0.162 1.181 2.869 879.240 258.925 40.144
0.980 0.001 0.164 0.958 0.002 0.162 1.182 2.119 877.430 242.689 38.398
0.967 0.001 0.166 0.946 0.002 0.164 1.183 2.119 884.669 242.689 41.889
0.954 0.001 0.168 0.933 0.002 0.166 1.182 2.058 872.001 251.709 47.125
0.940 0.001 0.168 0.921 0.002 0.168 1.181 2.808 879.240 258.925 47.125
0.927 0.001 0.170 0.908 0.002 0.168 1.180 2.119 877.430 253.513 45.380
0.914 0.002 0.172 0.896 0.002 0.170 1.178 2.058 884.669 264.336 38.398
0.901 0.002 0.173 0.883 0.001 0.172 1.177 2.180 879.240 258.925 40.144
0.888 0.002 0.173 0.871 0.001 0.173 1.177 2.808 877.430 253.513 38.398
0.875 0.002 0.175 0.858 0.001 0.173 1.177 2.058 886.479 251.709 22.690
0.862 0.002 0.177 0.846 0.001 0.175 1.177 2.180 872.001 255.317 47.125
0.848 0.002 0.179 0.833 0.001 0.177 1.178 1.997 881.050 249.905 34.908
0.835 0.001 0.179 0.821 0.001 0.179 1.177 2.869 879.240 255.317 40.144
0.821 0.001 0.181 0.808 0.001 0.179 1.179 2.058 868.381 240.885 33.162
0.807 0.001 0.183 0.796 0.001 0.181 1.179 2.119 886.479 255.317 36.653
0.794 0.001 0.184 0.783 0.001 0.183 1.178 1.997 873.811 253.513 38.398
0.780 0.000 0.184 0.771 0.001 0.184 1.178 2.930 882.860 251.709 36.653
0.767 0.000 0.186 0.758 0.001 0.184 1.180 2.058 882.860 244.493 40.144
0.754 0.000 0.188 0.746 0.001 0.186 1.178 1.997 888.289 264.336 48.871
0.740 -0.000 0.190 0.733 0.001 0.188 1.178 2.119 888.289 257.121 45.380
0.727 -0.000 0.190 0.721 0.001 0.190 1.177 2.869 881.050 257.121 31.417
0.714 -0.000 0.191 0.708 0.001 0.190 1.178 2.058 877.430 246.297 45.380
0.701 -0.000 0.193 0.696 0.001 0.191 1.178 2.058 872.001 255.317 36.653
0.687 0.000 0.195 0.683 0.001 0.193 1.179 2.119 879.240 240.885 33.162
0.675 0.000 0.195 0.671 0.001 0.195 1.177 2.869 882.860 266.140 36.653
0.662 0.001 0.197 0.658 0.001 0.195 1.177 2.119 872.001 251.709 40.144
0.649 0.001 0.199 0.646 0.001 0.197 1.177 1.997 873.811 249.905 34.908
0.636 0.001 0.201 0.633 0.001 0.199 1.178 2.119 879.240 251.709 36.653
0.623 0.001 0.201 0.621 0.001 0.201 1.178 2.808 884.669 253.513 31.417
0.610 0.001 0.202 0.608 0.001 0.201 1.179 2.119 879.240 244.493 19.199
0.597 0.000 0.204 0.596 0.001 0.202 1.180 1.997 884.669 249.905 31.417
0.584 0.000 0.206 0.583 0.001 0.204 1.179 2.119 886.479 258.925 36.653
0.571 0.000 0.206 0.571 0.001 0.206 1.181 2.747 881.050 235.473 45.380
0.558 -0.000 0.208 0.558 0.001 0.206 1.182 2.119 866.571 242.689 38.398
0.545 -0.000 0.210 0.546 0.001 0.208 1.183 2.058 875.620 240.885 26.181
0.532 -0.000 0.212 0.533 0.001 0.210 1.181 2.180 875.620 258.925 47.125
0.519 -0.000 0.212 0.521 0.001 0.212 1.181 2.686 893.719 251.709 36.653
0.507 -0.001 0.213 0.508 0.001 0.212 1.183 2.058 882.860 240.885 54.107
0.494 -0.001 0.215 0.496 0.001 0.213 1.183 1.997 888.289 246.297 31.417
0.481 -0.000 0.217 0.483 0.001 0.215 1.184 2.119 870.191 242.689 24.435
0.469 -0.000 0.217 0.471 0.001 0.217 1.182 2.747 886.479 262.533 33.162
0.456 -0.001 0.219 0.458 0.001 0.217 1.182 2.119 872.001 244.493 40.144
0.443 -0.000 0.220 0.446 0.001 0.219 1.182 1.936 890.099 251.709 36.653
0.431 -0.000 0.222 0.433 0.001 0.220 1.181 2.180 882.860 255.317 40.144
0.418 0.000 0.222 0.421 0.001 0.222 1.181 2.747 881.050 253.513 38.398
0.406 -0.000 0.224 0.408 0.001 0.222 1.181 2.119 870.191 246.297 24.435
0.393 0.000 0.226 0.396 0.001 0.224 1.180 2.119 884.669 257.121 24.435
0.381 0.000 0.228 0.383 0.001 0.226 1.178 2.058 879.240 262.533 43.635
0.368 0.000 0.228 0.371 0.001 0.228 1.177 2.991 875.620 255.317 36.653
0.355 -0.000 0.230 0.358 0.001 0.228 1.178 2.119 873.811 249.905 38.398
0.343 -0.000 0.232 0.346 0.001 0.230 1.177 2.119 884.669 257.121 27.926
0.330 -0.000 0.233 0.333 0.001 0.232 1.180 2.058 873.811 231.865 34.908
0.317 -0.001 0.233 0.321 0.001 0.233 1.180 2.930 882.860 251.709 33.162
0.305 -0.001 0.235 0.308 0.001 0.233 1.179 2.058 884.669 260.729 52.361
0.292 -0.001 0.237 0.296 0.000 0.235 1.179 2.180 861.142 244.493 40.144
0.279 -0.001 0.239 0.283 0.000 0.237 1.180 1.936 882.860 248.101 43.635
0.267 -0.001 0.239 0.271 0.000 0.239 1.180 2.991 882.860 248.101 26.181
0.254 -0.001 0.241 0.258 0.000 0.239 1.181 2.058 882.860 248.101 26.181
0.242 -0.001 0.242 0.246 0.000 0.241 1.181 2.119 897.338 251.709 40.144
0.229 -0.001 0.244 0.233 0.000 0.242 1.181 1.997 873.811 253.513 31.417
0.216 -0.001 0.244 0.221 0.000 0.244 1.181 3.052 882.860 248.101 43.635
0.204 -0.001 0.246 0.208 0.000 0.244 1.180 1.997 870.191 253.513 41.889
0.192 -0.001 0.248 0.196 0.000 0.246 1.180 2.180 879.240 251.709 40.144
0.179 -0.001 0.250 0.183 0.000 0.248 1.180 2.058 875.620 251.709 50.616
0.167 -0.001 0.250 0.171 0.000 0.250 1.177 2.869 895.528 271.552 38.398
0.154 -0.000 0.251 0.158 0.000 0.250 1.175 2.058 886.479 266.140 50.616
0.142 -0.000 0.253 0.146 0.000 0.251 1.175 2.119 890.099 258.925 40.144
0.130 -0.000 0.255 0.133 0.000 0.253 1.176 2.119 882.860 251.709 36.653
0.117 -0.000 0.255 0.121 0.000 0.255 1.177 2.747 881.050 246.297 41.889
0.105 -0.000 0.257 0.108 0.000 0.255 1.179 2.180 881.050 246.297 41.889
0.092 -0.001 0.259 0.096 0.000 0.257 1.179 1.997 877.430 246.297 41.889
0.080 -0.001 0.261 0.083 0.000 0.259 1.179 2.119 884.669 257.121 48.871
0.067 -0.001 0.261 0.071 0.000 0.261 1.178 2.808 877.430 257.121 34.908
0.055 -0.001 0.261 0.059 0.000 0.261 1.177 2.808 884.669 260.729 52.361
0.042 -0.001 0.262 0.047 0.000 0.261 1.176 2.058 888.289 264.336 38.398
0.030 -0.001 0.264 0.036 0.000 0.262 1.175 2.058 884.669 260.729 48.871
0.019 -0.001 0.264 0.027 0.000 0.264 1.177 2.930 884.669 242.689 48.871
0.009 -0.001 0.264 0.019 0.000 0.264 1.178 2.747 891.909 249.905 41.889
0.001 -0.001 0.266 0.013 0.000 0.264 1.179 2.180 875.620 244.493 33.162
-0.006 -0.001 0.268 0.008 0.000 0.266 1.179 2.058 884.669 257.121 45.380
-0.010 -0.001 0.268 0.005 0.000 0.268 1.180 2.869 888.289 246.297 45.380
-0.013 -0.001 0.270 0.003 0.000 0.268 1.181 2.119 888.289 246.297 45.380
-0.015 -0.001 0.272 0.002 0.000 0.270 1.182 2.119 884.669 249.905 48.871
-0.015 -0.001 0.273 0.002 0.000 0.272 1.180 2.119 879.240 258.925 40.144
-0.015 -0.001 0.273 0.002 0.000 0.273 1.182 2.808 888.289 242.689 48.871
-0.015 -0.001 0.275 -0.015 -0.001 0.273 1.178 2.119 853.903 262.533 36.653
-0.016 -0.001 0.277 -0.015 -0.001 0.273 1.178 2.058 888.289 257.121 34.908
-0.018 -0.001 0.277 -0.015 -0.001 0.273 1.178 2.930 886.479 251.709 36.653
-0.018 -0.001 0.277 -0.014 -0.001 0.271 1.179 2.747 886.479 251.709 40.144
-0.019 -0.001 0.279 -0.012 -0.001 0.267 1.178 2.119 893.719 262.533 57.598
-0.019 -0.001 0.281 -0.009 -0.001 0.260 1.173 2.119 882.860 280.572 33.162
-0.017 -0.001 0.281 -0.004 -0.001 0.252 1.170 3.052 882.860 280.572 33.162
-0.013 -0.001 0.282 0.002 -0.001 0.240 1.168 1.936 866.571 264.336 48.871
-0.007 -0.001 0.284 0.010 -0.001 0.227 1.171 2.119 882.860 244.493 40.144
-0.000 -0.001 0.286 0.019 -0.001 0.211 1.171 2.058 879.240 262.533 40.144
0.009 -0.001 0.286 0.030 -0.001 0.195 1.171 2.930 884.669 257.121 45.380
0.021 -0.001 0.288 0.041 -0.001 0.177 1.172 2.058 870.191 249.905 41.889
0.032 -0.001 0.290 0.053 -0.001 0.160 1.173 2.119 893.719 255.317 40.144
0.045 -0.001 0.292 0.066 -0.001 0.142 1.175 2.180 873.811 242.689 34.908
0.059 -0.001 0.292 0.078 -0.001 0.125 1.175 2.808 881.050 257.121 38.398
0.072 -0.001 0.292 0.091 -0.001 0.107 1.176 2.747 886.479 251.709 26.181
0.085 -0.001 0.293 0.103 -0.001 0.090 1.176 2.119 886.479 258.925 36.653
0.098 -0.001 0.295 0.116 -0.001 0.073 1.176 2.119 882.860 255.317 43.635
0.111 -0.001 0.295 0.128 -0.001 0.057 1.176 2.808 884.669 257.121 31.417
0.124 -0.001 0.295 0.141 -0.001 0.044 1.176 2.869 884.669 257.121 38.398
0.137 -0.001 0.297 0.153 -0.001 0.033 1.175 2.058 868.381 255.317 29.672
0.150 -0.001 0.299 0.166 -0.001 0.024 1.175 2.119 884.669 253.513 41.889
0.164 -0.001 0.299 0.178 -0.001 0.018 1.176 2.808 897.338 258.925 33.162
0.177 -0.001 0.299 0.191 -0.001 0.014 1.177 2.869 893.719 251.709 40.144
0.191 -0.000 0.301 0.203 -0.001 0.012 1.175 2.058 873.811 260.729 41.889
0.204 -0.000 0.303 0.216 -0.001 0.011 1.177 2.180 861.142 240.885 36.653
0.217 -0.001 0.303 0.228 -0.001 0.011 1.180 2.869 877.430 231.865 38.398
0.230 -0.000 0.303 0.241 -0.001 0.303 1.178 2.869 866.571 257.121 41.889
0.244 -0.000 0.304 0.253 -0.001 0.303 1.179 2.058 899.148 253.513 20.945
0.257 -0.001 0.306 0.266 -0.001 0.304 1.178 2.119 866.571 257.121 55.852
0.270 -0.000 0.306 0.278 -0.001 0.306 1.176 2.930 866.571 257.121 55.852
0.284 -0.001 0.306 0.291 -0.001 0.306 1.177 2.808 886.479 251.709 19.199
0.297 -0.001 0.308 0.303 -0.001 0.306 1.175 1.752 891.909 260.729 38.398
0.310 -0.001 0.310 0.316 -0.001 0.308 1.173 2.302 873.811 264.336 59.343
0.323 -0.001 0.310 0.328 -0.001 0.310 1.173 2.808 875.620 258.925 29.672
0.336 -0.001 0.310 0.341 -0.001 0.310 1.173 2.930 893.719 258.925 19.199
0.349 -0.001 0.312 0.353 -0.001 0.310 1.175 1.997 868.381 240.885 29.672
0.362 -0.000 0.313 0.366 -0.001 0.312 1.174 2.180 868.381 258.925 47.125
0.375 -0.000 0.313 0.378 -0.001 0.313 1.176 2.930 895.528 249.905 17.454
0.388 -0.000 0.313 0.391 -0.001 0.313 1.178 2.747 884.669 242.689 27.926
0.402 -0.000 0.315 0.403 -0.001 0.313 1.179 2.180 872.001 240.885 40.144
0.414 -0.000 0.317 0.416 -0.001 0.315 1.179 2.119 873.811 246.297 41.889
0.427 -0.000 0.319 0.428 -0.001 0.317 1.180 2.058 873.811 246.297 41.889
0.440 -0.000 0.319 0.441 -0.001 0.319 1.179 2.869 886.479 255.317 50.616
0.453 0.000 0.321 0.453 -0.001 0.319 1.178 2.119 872.001 258.925 54.107
0.466 -0.000 0.323 0.466 -0.001 0.321 1.178 2.058 884.669 253.513 41.889
0.478 -0.000 0.324 0.478 -0.001 0.323 1.177 2.058 881.050 260.729 20.945
0.491 0.000 0.324 0.491 -0.001 0.324 1.177 2.869 872.001 248.101 33.162
0.504 0.000 0.326 0.503 -0.001 0.324 1.176 2.058 882.860 262.533 26.181
0.516 -0.000 0.328 0.516 -0.001 0.326 1.177 2.058 881.050 246.297 48.871
0.529 -0.000 0.330 0.528 -0.001 0.328 1.177 2.119 886.479 258.925 26.181
0.541 0.000 0.330 0.541 -0.001 0.330 1.177 2.808 870.191 249.905 34.908
0.554 -0.000 0.332 0.553 -0.001 0.330 1.178 2.119 877.430 246.297 48.871
0.566 -0.000 0.333 0.566 -0.001 0.332 1.178 1.936 893.719 255.317 47.125
0.579 -0.000 0.335 0.578 -0.001 0.333 1.179 2.119 893.719 255.317 47.125
0.592 -0.000 0.335 0.591 -0.001 0.335 1.180 2.869 882.860 244.493 43.635
0.604 -0.000 0.337 0.603 -0.001 0.335 1.181 2.180 881.050 246.297 20.945
0.617 -0.000 0.339 0.616 -0.001 0.337 1.181 2.058 881.050 246.297 31.417
0.629 -0.000 0.341 0.628 -0.001 0.339 1.181 2.058 870.191 249.905 34.908
0.642 -0.000 0.341 0.641 -0.001 0.341 1.180 2.869 879.240 255.317 40.144
0.654 -0.000 0.343 0.653 -0.001 0.341 1.180 2.119 895.528 257.121 38.398
0.667 0.000 0.344 0.666 -0.001 0.343 1.178 2.119 881.050 260.729 41.889
0.680 0.000 0.346 0.678 -0.001 0.344 1.180 2.119 888.289 246.297 52.361
0.692 0.000 0.346 0.691 -0.001 0.346 1.179 2.808 886.479 258.925 26.181
0.705 0.000 0.348 0.703 -0.001 0.346 1.178 2.058 877.430 257.121 27.926
0.718 0.001 0.350 0.716 -0.001 0.348 1.179 2.119 872.001 244.493 36.653
0.730 0.001 0.352 0.728 -0.001 0.350 1.180 2.058 872.001 244.493 36.653
0.743 0.000 0.352 0.741 -0.001 0.352 1.178 2.808 882.860 262.533 43.635
0.755 0.000 0.354 0.753 -0.001 0.352 1.178 1.997 862.952 246.297 38.398
0.768 0.001 0.355 0.766 -0.000 0.354 1.177 2.119 882.860 262.533 40.144
0.780 0.001 0.357 0.778 -0.000 0.355 1.178 1.997 877.430 246.297 27.926
0.793 0.000 0.357 0.791 -0.000 0.357 1.178 2.747 882.860 255.317 33.162
0.805 0.001 0.359 0.803 -0.000 0.357 1.178 2.058 882.860 255.317 29.672
0.818 0.001 0.361 0.816 -0.000 0.359 1.178 2.119 886.479 251.709 33.162
0.830 0.000 0.363 0.828 -0.000 0.361 1.177 2.119 875.620 258.925 40.144
0.843 0.000 0.363 0.841 -0.000 0.363 1.177 2.808 881.050 253.513 34.908
0.855 0.000 0.364 0.853 -0.000 0.363 1.176 2.058 875.620 255.317 36.653
0.868 0.000 0.366 0.866 -0.000 0.364 1.177 2.058 868.381 248.101 43.635
0.880 0.000 0.368 0.878 -0.000 0.366 1.177 2.180 868.381 248.101 43.635
0.893 0.000 0.368 0.891 -0.000 0.368 1.178 2.808 884.669 253.513 38.398
0.905 0.000 0.370 0.903 -0.000 0.368 1.180 2.058 897.338 240.885 26.181
0.918 0.000 0.372 0.916 -0.000 0.370 1.176 2.180 879.240 276.964 26.181
0.930 0.001 0.374 0.928 -0.000 0.372 1.174 2.058 866.571 257.121 24.435
0.943 0.001 0.374 0.941 -0.000 0.374 1.173 2.808 888.289 267.944 20.945
0.955 0.001 0.375 0.953 -0.000 0.374 1.173 2.119 879.240 255.317 43.635
0.968 0.001 0.377 0.966 -0.000 0.375 1.174 2.119 870.191 249.905 31.417
0.980 0.001 0.379 0.978 -0.000 0.377 1.176 1.997 890.099 244.493 29.672
0.993 0.001 0.379 0.991 -0.000 0.379 1.175 2.869 886.479 262.533 33.162
1.005 0.001 0.381 1.003 -0.000 0.379 1.174 2.058 884.669 264.336 55.852
1.018 0.001 0.383 1.016 -0.000 0.381 1.174 2.058 879.240 258.925 43.635
1.031 0.001 0.385 1.028 -0.000 0.383 1.175 2.180 873.811 249.905 27.926
1.043 0.001 0.385 1.041 -0.000 0.385 1.175 2.808 873.811 253.513 34.908
1.056 0.001 0.386 1.053 -0.000 0.385 1.175 2.119 881.050 257.121 41.889
1.068 0.001 0.388 1.066 -0.000 0.386 1.175 2.058 868.381 251.709 36.653
1.081 0.001 0.390 1.078 -0.000 0.388 1.174 2.058 875.620 262.533 40.144
1.093 0.001 0.390 1.091 -0.000 0.390 1.174 2.930 879.240 251.709 33.162
1.106 0.000 0.392 1.103 -0.000 0.390 1.174 2.119 862.952 249.905 24.435
1.118 0.000 0.394 1.116 -0.000 0.392 1.175 2.119 873.811 253.513 31.417
1.131 0.000 0.395 1.128 -0.000 0.394 1.174 2.058 886.479 258.925 54.107
1.143 0.000 0.395 1.141 -0.000 0.395 1.175 2.808 884.669 257.121 38.398
1.155 0.000 0.397 1.153 -0.000 0.395 1.175 1.997 884.669 257.121 24.435
1.168 -0.000 0.399 1.166 -0.000 0.397 1.174 2.119 884.669 257.121 34.908
1.180 -0.000 0.401 1.178 -0.000 0.399 1.175 2.119 884.669 257.121 34.908
1.193 -0.000 0.401 1.191 -0.000 0.401 1.176 2.869 870.191 242.689 45.380
1.205 -0.001 0.403 1.203 -0.000 0.401 1.178 2.180 875.620 244.493 43.635
1.217 -0.001 0.405 1.216 -0.000 0.403 1.176 2.180 870.191 257.121 31.417
1.230 -0.001 0.406 1.228 -0.000 0.405 1.177 1.936 862.952 246.297 34.908
1.242 -0.001 0.406 1.241 -0.000 0.406 1.175 2.869 890.099 266.140 33.162
1.255 -0.001 0.408 1.253 -0.000 0.406 1.174 1.997 884.669 264.336 34.908
1.267 -0.001 0.410 1.266 -0.000 0.408 1.172 2.058 886.479 269.748 29.672
1.280 -0.000 0.412 1.278 -0.000 0.410 1.172 2.180 886.479 262.533 29.672
1.292 -0.000 0.412 1.291 -0.000 0.412 1.174 2.869 888.289 246.297 45.380
1.305 -0.000 0.414 1.303 -0.000 0.412 1.175 2.180 890.099 255.317 36.653
1.317 0.000 0.416 1.316 -0.000 0.414 1.175 2.058 877.430 253.513 48.871
1.330 0.001 0.417 1.328 -0.000 0.416 1.176 1.997 877.430 253.513 48.871
1.342 0.000 0.417 1.341 -0.000 0.417 1.177 2.808 888.289 242.689 52.361
1.355 0.001 0.419 1.353 -0.000 0.417 1.178 2.058 882.860 248.101 33.162
1.367 0.001 0.421 1.366 -0.000 0.419 1.179 2.119 864.762 240.885 36.653
1.380 0.001 0.423 1.378 -0.000 0.421 1.179 2.119 868.381 248.101 33.162
