x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
0.113 -0.001 0.198 0.138 -0.000 0.198 0.706 2.869 651.204 616.107 54.107
0.117 -0.001 0.199 0.146 -0.000 0.198 0.708 1.936 654.824 634.147 54.107
0.125 -0.000 0.201 0.156 -0.000 0.199 0.702 1.875 622.247 641.363 43.635
0.134 -0.000 0.203 0.166 -0.000 0.201 0.710 2.302 634.916 625.127 80.288
0.142 -0.001 0.203 0.178 -0.000 0.203 0.706 2.808 645.775 628.735 59.343
0.153 -0.000 0.205 0.191 -0.000 0.203 0.704 1.997 634.916 621.519 59.343
0.168 -0.000 0.206 0.206 -0.000 0.205 0.702 1.752 629.486 644.971 50.616
0.182 -0.000 0.208 0.221 -0.000 0.206 0.691 2.241 631.296 635.951 80.288
0.195 -0.001 0.208 0.238 -0.000 0.208 0.691 2.869 662.063 619.715 50.616
0.212 -0.000 0.210 0.256 -0.000 0.208 0.692 2.241 631.296 628.735 55.852
0.231 -0.000 0.212 0.276 -0.000 0.210 0.693 2.058 629.486 619.715 64.579
0.250 -0.000 0.214 0.296 -0.000 0.212 0.698 2.119 647.584 619.715 54.107
0.269 0.000 0.214 0.317 -0.000 0.214 0.698 2.808 638.535 614.303 59.343
0.292 0.000 0.216 0.338 -0.000 0.214 0.702 2.119 643.965 630.539 75.051
0.316 0.000 0.218 0.359 -0.000 0.216 0.705 2.119 647.584 623.323 61.088
0.339 0.000 0.219 0.381 -0.000 0.218 0.696 2.119 625.867 634.147 78.542
0.362 0.000 0.219 0.402 -0.000 0.219 0.701 2.808 634.916 614.303 76.797
0.387 0.001 0.221 0.423 -0.000 0.219 0.700 2.119 633.106 616.107 71.561
0.411 0.001 0.223 0.444 -0.000 0.221 0.704 2.058 642.155 617.911 62.834
0.435 0.001 0.225 0.466 -0.000 0.223 0.704 2.119 642.155 617.911 62.834
0.458 0.001 0.225 0.487 -0.000 0.225 0.708 2.930 662.063 626.931 64.579
0.482 0.001 0.227 0.508 -0.000 0.225 0.711 2.119 640.345 623.323 68.070
0.507 0.001 0.228 0.529 -0.000 0.227 0.710 1.997 633.106 619.715 57.598
0.531 0.001 0.230 0.551 -0.000 0.228 0.702 2.119 645.775 628.735 76.797
0.555 0.001 0.230 0.572 -0.000 0.230 0.708 2.869 642.155 607.088 69.815
0.579 0.001 0.232 0.593 -0.000 0.230 0.715 2.058 643.965 601.676 71.561
0.604 0.001 0.234 0.614 -0.000 0.232 0.711 2.180 625.867 612.499 71.561
0.628 0.001 0.236 0.636 -0.000 0.234 0.709 2.058 633.106 616.107 78.542
0.652 0.002 0.236 0.657 -0.000 0.236 0.705 2.808 629.486 616.107 57.598
0.677 0.002 0.238 0.678 -0.000 0.236 0.711 2.241 645.775 603.480 62.834
0.701 0.002 0.240 0.699 -0.000 0.238 0.709 2.058 643.965 626.931 75.051
0.725 0.002 0.241 0.721 -0.000 0.240 0.703 2.180 642.155 625.127 66.325
0.750 0.002 0.241 0.742 -0.000 0.241 0.708 2.869 633.106 605.284 61.088
0.774 0.002 0.241 0.763 -0.000 0.241 0.708 2.869 634.916 625.127 62.834
0.798 0.002 0.243 0.784 -0.000 0.241 0.703 2.119 633.106 619.715 64.579
0.821 0.002 0.245 0.806 -0.000 0.243 0.700 2.119 638.535 617.911 73.306
0.845 0.002 0.245 0.827 -0.000 0.245 0.704 2.869 634.916 617.911 73.306
0.869 0.002 0.245 0.848 -0.000 0.245 0.705 2.808 640.345 623.323 68.070
0.892 0.001 0.247 0.869 -0.000 0.245 0.709 2.180 629.486 605.284 75.051
0.916 0.002 0.249 0.891 -0.000 0.247 0.704 2.119 640.345 623.323 64.579
0.939 0.002 0.249 0.912 -0.000 0.249 0.707 2.869 640.345 619.715 54.107
0.963 0.002 0.249 0.933 -0.000 0.249 0.705 2.930 631.296 614.303 69.815
0.986 0.002 0.251 0.954 -0.000 0.249 0.701 1.997 631.296 628.735 76.797
1.009 0.002 0.253 0.976 -0.000 0.251 0.701 2.180 634.916 625.127 59.343
1.031 0.002 0.253 0.997 -0.000 0.253 0.703 2.869 638.535 632.343 66.325
1.054 0.002 0.254 1.018 -0.000 0.253 0.698 2.119 636.726 623.323 82.033
1.076 0.001 0.256 1.039 -0.000 0.254 0.703 2.119 640.345 616.107 75.051
1.099 0.001 0.258 1.061 -0.000 0.256 0.697 2.058 633.106 623.323 61.088
1.121 0.001 0.258 1.082 -0.000 0.258 0.705 2.869 640.345 608.891 57.598
1.143 0.001 0.258 1.103 -0.000 0.258 0.707 2.869 638.535 625.127 69.815
1.165 0.001 0.260 1.124 -0.000 0.258 0.706 2.180 642.155 614.303 45.380
1.187 0.001 0.262 1.146 -0.000 0.260 0.704 2.119 629.486 616.107 64.579
1.208 0.001 0.262 1.167 -0.000 0.262 0.702 2.808 636.726 616.107 54.107
1.230 0.001 0.262 1.188 -0.000 0.262 0.703 2.930 640.345 626.931 75.051
1.251 0.000 0.264 1.209 -0.000 0.262 0.708 1.997 633.106 619.715 68.070
1.272 0.000 0.265 1.231 -0.000 0.264 0.706 2.119 633.106 619.715 68.070
1.294 0.000 0.265 1.252 -0.000 0.265 0.697 2.869 622.247 626.931 64.579
1.315 0.000 0.265 1.273 -0.000 0.265 0.694 2.686 636.726 634.147 75.051
1.335 0.000 0.267 1.294 -0.000 0.265 0.697 2.119 636.726 619.715 57.598
1.356 -0.000 0.269 1.316 -0.000 0.267 0.702 2.058 647.584 612.499 54.107
1.377 -0.000 0.269 1.337 -0.000 0.269 0.706 2.808 651.204 619.715 64.579
1.397 -0.001 0.269 1.358 -0.000 0.269 0.704 2.869 631.296 621.519 66.325
1.418 -0.001 0.271 1.379 -0.000 0.269 0.702 2.180 629.486 619.715 68.070
1.438 -0.001 0.273 1.401 -0.000 0.271 0.705 2.119 642.155 610.695 76.797
1.458 -0.001 0.273 1.422 -0.000 0.273 0.707 2.747 642.155 614.303 69.815
1.478 -0.001 0.273 1.443 -0.000 0.273 0.711 2.930 651.204 605.284 50.616
1.498 -0.001 0.275 1.464 -0.000 0.273 0.713 2.180 642.155 614.303 62.834
1.518 -0.001 0.277 1.486 -0.000 0.275 0.713 2.058 636.726 616.107 64.579
1.538 -0.001 0.277 1.507 -0.000 0.277 0.704 2.808 627.676 625.127 55.852
1.558 -0.001 0.277 1.528 -0.000 0.277 0.700 2.808 629.486 612.499 57.598
1.578 -0.001 0.278 1.548 -0.000 0.277 0.702 2.058 624.057 617.911 59.343
1.598 -0.001 0.280 1.567 -0.000 0.278 0.699 2.058 640.345 637.755 78.542
1.617 -0.001 0.280 1.585 -0.000 0.280 0.707 2.808 645.775 614.303 66.325
1.635 -0.002 0.280 1.602 -0.000 0.280 0.703 2.869 629.486 630.539 68.070
1.652 -0.002 0.282 1.617 -0.000 0.280 0.702 2.058 647.584 619.715 64.579
1.668 -0.002 0.284 1.630 -0.000 0.282 0.704 2.058 643.965 616.107 71.561
1.682 -0.003 0.284 1.642 -0.000 0.284 0.705 2.808 647.584 626.931 68.070
1.693 -0.003 0.284 1.653 -0.000 0.284 0.707 2.869 624.057 603.480 73.306
1.704 -0.003 0.286 1.661 -0.000 0.284 0.703 2.119 636.726 626.931 68.070
1.712 -0.003 0.287 1.668 -0.000 0.286 0.707 2.119 638.535 610.695 69.815
1.719 -0.003 0.287 1.674 -0.000 0.287 0.705 2.869 633.106 616.107 68.070
1.724 -0.002 0.287 1.678 -0.000 0.287 0.705 2.869 642.155 628.735 76.797
1.728 -0.002 0.289 1.681 -0.000 0.287 0.704 2.119 642.155 628.735 62.834
1.730 -0.002 0.291 1.682 -0.000 0.289 0.702 2.058 618.627 612.499 54.107
1.731 -0.002 0.293 1.681 -0.000 0.291 0.702 2.119 638.535 614.303 66.325
1.730 -0.002 0.293 1.679 -0.000 0.293 0.701 2.869 633.106 623.323 61.088
1.728 -0.002 0.295 1.675 -0.000 0.293 0.700 2.119 627.676 621.519 76.797
1.724 -0.001 0.297 1.671 -0.000 0.295 0.701 2.058 643.965 630.539 57.598
1.718 -0.001 0.298 1.666 -0.000 0.297 0.702 2.119 634.916 614.303 62.834
1.711 -0.001 0.298 1.661 -0.000 0.298 0.704 2.930 629.486 612.499 64.579
