x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
0.262 0.001 0.128 0.262 0.000 0.127 1.184 1.875 872.001 244.493 33.162
0.266 0.001 0.130 0.266 0.000 0.128 1.186 1.875 893.719 237.277 36.653
0.270 0.001 0.130 0.270 0.000 0.130 1.183 2.747 870.191 260.729 38.398
0.273 0.001 0.132 0.274 0.000 0.130 1.184 1.936 879.240 240.885 54.107
0.277 0.001 0.133 0.277 0.000 0.132 1.181 1.936 877.430 264.336 38.398
0.281 0.001 0.135 0.281 0.000 0.133 1.180 1.997 886.479 262.533 54.107
0.285 0.001 0.135 0.285 0.000 0.135 1.178 2.563 870.191 260.729 45.380
0.289 0.001 0.137 0.289 0.000 0.135 1.179 1.875 888.289 249.905 34.908
0.293 0.001 0.138 0.292 0.000 0.137 1.180 1.875 881.050 249.905 27.926
0.296 0.001 0.140 0.296 0.000 0.138 1.181 1.997 893.719 248.101 54.107
0.300 0.000 0.140 0.300 0.000 0.140 1.181 2.625 881.050 246.297 38.398
0.304 0.000 0.142 0.304 0.000 0.140 1.179 1.997 884.669 267.944 45.380
0.307 0.000 0.143 0.307 0.000 0.142 1.179 1.813 879.240 248.101 43.635
0.311 0.001 0.145 0.311 0.000 0.143 1.180 1.875 886.479 248.101 54.107
0.315 0.000 0.145 0.315 0.000 0.145 1.180 2.808 877.430 249.905 38.398
0.319 0.000 0.147 0.319 0.000 0.145 1.180 1.936 884.669 257.121 34.908
0.323 0.001 0.148 0.322 0.000 0.147 1.180 1.875 872.001 244.493 43.635
0.326 0.000 0.150 0.326 0.000 0.148 1.181 1.936 893.719 255.317 50.616
0.330 0.000 0.150 0.330 0.000 0.150 1.178 2.686 882.860 269.748 36.653
0.334 0.000 0.152 0.334 0.000 0.150 1.179 1.997 877.430 242.689 48.871
0.337 0.000 0.153 0.337 0.000 0.152 1.179 1.875 882.860 255.317 47.125
0.341 -0.000 0.155 0.341 0.000 0.153 1.178 1.936 870.191 253.513 27.926
0.345 0.000 0.155 0.345 0.000 0.155 1.179 2.625 886.479 251.709 29.672
0.348 0.000 0.157 0.349 0.000 0.155 1.179 1.997 881.050 257.121 55.852
0.352 -0.000 0.159 0.352 0.000 0.157 1.178 1.875 873.811 253.513 52.361
0.356 0.000 0.160 0.356 0.000 0.159 1.180 1.875 875.620 244.493 47.125
0.360 0.000 0.160 0.360 0.000 0.160 1.179 2.747 866.571 249.905 41.889
0.363 0.000 0.162 0.364 0.000 0.160 1.180 1.813 875.620 244.493 43.635
0.367 -0.000 0.164 0.367 0.000 0.162 1.181 2.058 881.050 246.297 41.889
0.371 -0.000 0.165 0.371 0.000 0.164 1.179 1.813 877.430 260.729 31.417
0.374 0.000 0.165 0.375 0.000 0.165 1.178 2.686 877.430 260.729 31.417
0.378 -0.000 0.167 0.379 0.000 0.165 1.178 1.936 882.860 255.317 54.107
0.382 -0.000 0.169 0.382 0.000 0.167 1.177 1.936 866.571 257.121 38.398
0.385 -0.000 0.170 0.386 0.000 0.169 1.176 1.997 864.762 255.317 43.635
0.389 -0.000 0.170 0.390 0.000 0.170 1.178 2.686 877.430 242.689 48.871
0.393 -0.000 0.172 0.394 0.000 0.170 1.179 1.936 868.381 244.493 43.635
0.397 -0.000 0.174 0.397 0.000 0.172 1.178 1.936 877.430 260.729 41.889
0.400 -0.000 0.175 0.401 0.000 0.174 1.178 1.936 886.479 255.317 54.107
0.404 -0.001 0.175 0.405 0.000 0.175 1.179 2.625 882.860 244.493 50.616
0.408 -0.001 0.177 0.409 0.000 0.175 1.178 1.997 872.001 255.317 40.144
0.412 -0.001 0.179 0.412 0.000 0.177 1.179 1.875 872.001 248.101 47.125
0.416 -0.001 0.180 0.416 0.000 0.179 1.179 1.936 868.381 251.709 33.162
0.420 -0.001 0.180 0.420 0.000 0.180 1.178 2.747 868.381 251.709 33.162
0.423 -0.001 0.182 0.424 0.000 0.180 1.180 1.936 864.762 240.885 26.181
0.427 -0.001 0.184 0.427 0.000 0.182 1.181 1.997 886.479 248.101 47.125
0.430 -0.001 0.186 0.431 0.000 0.184 1.179 2.058 882.860 258.925 47.125
0.434 -0.001 0.186 0.435 0.000 0.186 1.177 2.869 864.762 258.925 33.162
0.438 -0.001 0.187 0.439 0.000 0.186 1.179 1.936 881.050 242.689 41.889
0.442 -0.001 0.189 0.442 0.000 0.187 1.179 1.936 886.479 258.925 40.144
0.446 -0.001 0.191 0.446 0.000 0.189 1.180 1.936 882.860 240.885 47.125
0.450 -0.001 0.191 0.450 0.000 0.191 1.182 2.747 891.909 242.689 31.417
0.453 -0.001 0.192 0.454 0.000 0.191 1.180 1.936 891.909 264.336 41.889
0.457 -0.001 0.194 0.457 0.000 0.192 1.181 1.997 872.001 248.101 54.107
0.461 -0.001 0.196 0.461 0.000 0.194 1.182 1.875 870.191 239.081 38.398
0.464 -0.001 0.196 0.465 0.000 0.196 1.183 2.747 870.191 239.081 38.398
0.468 -0.001 0.197 0.469 0.000 0.196 1.182 1.875 872.001 255.317 47.125
0.472 -0.001 0.199 0.472 0.000 0.197 1.180 1.936 857.522 255.317 43.635
0.476 -0.001 0.201 0.476 0.000 0.199 1.181 1.936 891.909 246.297 24.435
0.479 -0.001 0.201 0.480 0.000 0.201 1.183 2.625 886.479 240.885 33.162
0.483 -0.001 0.203 0.484 0.000 0.201 1.183 2.119 881.050 249.905 45.380
0.487 -0.001 0.204 0.487 0.000 0.203 1.183 1.813 879.240 248.101 40.144
0.491 -0.000 0.206 0.491 0.000 0.204 1.184 1.936 895.528 249.905 41.889
0.494 -0.000 0.206 0.495 0.000 0.206 1.183 2.625 886.479 251.709 47.125
0.498 -0.000 0.208 0.499 0.000 0.206 1.182 1.997 893.719 262.533 40.144
0.502 -0.000 0.209 0.502 0.000 0.208 1.181 1.936 888.289 257.121 41.889
0.506 0.000 0.211 0.506 0.000 0.209 1.180 1.875 881.050 257.121 31.417
0.510 -0.000 0.211 0.510 0.000 0.211 1.179 2.747 881.050 257.121 31.417
0.514 -0.000 0.213 0.514 0.000 0.211 1.178 1.936 881.050 260.729 38.398
0.517 0.000 0.214 0.517 0.000 0.213 1.179 1.875 870.191 242.689 41.889
0.521 0.000 0.216 0.521 0.000 0.214 1.179 1.875 873.811 249.905 41.889
0.525 0.000 0.216 0.525 0.000 0.216 1.179 2.686 866.571 249.905 52.361
0.528 0.000 0.218 0.529 0.000 0.216 1.176 1.875 873.811 267.944 38.398
0.532 0.001 0.219 0.532 0.000 0.218 1.178 1.936 884.669 246.297 55.852
0.536 0.000 0.221 0.536 0.000 0.219 1.178 1.997 877.430 249.905 38.398
0.539 0.000 0.221 0.540 0.000 0.221 1.179 2.625 888.289 249.905 38.398
0.543 0.001 0.223 0.544 0.000 0.221 1.178 1.997 888.289 260.729 34.908
0.547 0.001 0.224 0.548 0.000 0.223 1.177 1.997 875.620 262.533 47.125
0.550 0.001 0.226 0.551 0.000 0.224 1.179 1.936 875.620 240.885 50.616
0.554 0.001 0.226 0.555 0.000 0.226 1.180 2.686 875.620 240.885 50.616
0.558 0.001 0.228 0.559 0.000 0.226 1.178 1.997 879.240 266.140 40.144
0.562 0.000 0.230 0.563 0.000 0.228 1.178 1.813 875.620 255.317 50.616
0.565 0.000 0.231 0.566 0.000 0.230 1.178 1.936 884.669 253.513 41.889
0.569 0.001 0.231 0.570 0.000 0.231 1.177 2.686 886.479 258.925 47.125
0.573 0.000 0.233 0.574 0.000 0.231 1.178 1.875 891.909 257.121 41.889
0.577 0.000 0.235 0.578 0.000 0.233 1.179 1.997 890.099 251.709 36.653
0.581 0.001 0.236 0.581 0.000 0.235 1.179 1.936 886.479 251.709 54.107
0.584 0.001 0.236 0.585 0.000 0.236 1.182 2.747 873.811 231.865 45.380
0.588 0.001 0.238 0.589 0.000 0.236 1.183 1.875 882.860 244.493 54.107
0.592 0.001 0.240 0.593 0.000 0.238 1.181 1.997 866.571 257.121 38.398
0.596 0.001 0.241 0.596 0.000 0.240 1.182 1.813 891.909 249.905 41.889
0.600 0.000 0.241 0.600 0.000 0.241 1.180 2.563 873.811 257.121 41.889
0.603 0.000 0.243 0.604 0.000 0.241 1.181 1.997 873.811 242.689 38.398
0.607 0.001 0.245 0.608 0.000 0.243 1.182 1.875 886.479 248.101 50.616
0.611 0.001 0.246 0.611 0.000 0.245 1.182 1.997 884.669 249.905 38.398
0.615 0.000 0.246 0.615 0.000 0.246 1.182 2.686 886.479 251.709 33.162
0.619 0.001 0.248 0.619 0.000 0.246 1.181 1.936 897.338 262.533 33.162
0.622 0.001 0.250 0.623 0.000 0.248 1.179 1.997 875.620 262.533 47.125
0.626 0.000 0.251 0.626 0.000 0.250 1.179 1.875 877.430 249.905 45.380
0.630 0.000 0.251 0.630 0.000 0.251 1.178 2.747 877.430 257.121 24.435
0.634 0.001 0.253 0.634 0.000 0.251 1.178 1.875 881.050 253.513 45.380
0.637 0.001 0.255 0.638 0.000 0.253 1.180 2.058 886.479 248.101 40.144
0.641 0.001 0.257 0.641 0.000 0.255 1.180 1.997 872.001 248.101 50.616
0.645 0.001 0.257 0.645 0.000 0.257 1.181 2.747 895.528 249.905 41.889
0.649 0.001 0.258 0.649 0.000 0.257 1.181 1.875 890.099 255.317 40.144
0.652 0.000 0.260 0.653 0.000 0.258 1.179 1.936 862.952 253.513 45.380
0.656 0.000 0.262 0.656 0.000 0.260 1.182 1.936 870.191 235.473 34.908
0.660 0.000 0.262 0.660 0.000 0.262 1.184 2.686 893.719 240.885 40.144
0.663 0.000 0.263 0.664 0.000 0.262 1.183 1.875 868.381 248.101 47.125
0.667 -0.000 0.265 0.668 0.000 0.263 1.182 1.936 879.240 258.925 33.162
0.671 0.000 0.267 0.671 0.000 0.265 1.183 1.875 884.669 242.689 24.435
0.674 -0.000 0.267 0.675 0.000 0.267 1.183 2.686 877.430 246.297 31.417
0.678 -0.000 0.268 0.679 0.000 0.267 1.183 1.875 882.860 251.709 54.107
0.682 -0.000 0.270 0.683 0.000 0.268 1.181 1.936 872.001 258.925 33.162
0.686 -0.000 0.272 0.686 0.000 0.270 1.181 1.875 893.719 255.317 47.125
0.689 -0.000 0.272 0.690 0.000 0.272 1.182 2.686 897.338 248.101 43.635
0.693 -0.000 0.273 0.694 0.000 0.272 1.183 1.997 897.338 248.101 43.635
0.697 0.000 0.275 0.698 0.000 0.273 1.184 1.875 888.289 246.297 34.908
0.700 0.000 0.277 0.701 0.000 0.275 1.182 1.875 882.860 262.533 40.144
0.704 -0.000 0.277 0.705 0.000 0.277 1.182 2.747 881.050 249.905 52.361
0.708 0.000 0.278 0.709 0.000 0.277 1.182 1.813 879.240 248.101 33.162
0.712 0.000 0.280 0.713 0.000 0.278 1.181 1.997 888.289 257.121 38.398
0.716 -0.000 0.281 0.716 0.000 0.280 1.180 1.875 882.860 262.533 36.653
0.720 -0.000 0.281 0.720 0.000 0.281 1.181 2.869 882.860 244.493 54.107
0.724 0.000 0.283 0.724 0.000 0.281 1.179 1.813 884.669 264.336 41.889
0.727 -0.000 0.285 0.728 0.000 0.283 1.180 1.997 882.860 248.101 26.181
0.731 -0.000 0.287 0.731 0.000 0.285 1.179 1.997 868.381 255.317 29.672
0.735 0.000 0.287 0.735 0.000 0.287 1.178 2.563 877.430 257.121 41.889
0.739 0.000 0.288 0.739 0.000 0.287 1.177 2.058 877.430 257.121 41.889
0.743 -0.000 0.290 0.742 0.000 0.288 1.177 1.875 872.001 251.709 50.616
0.747 -0.000 0.292 0.745 0.000 0.290 1.180 1.997 886.479 240.885 47.125
0.750 0.000 0.292 0.747 0.000 0.292 1.181 2.625 886.479 248.101 43.635
0.752 -0.000 0.293 0.748 0.000 0.292 1.182 1.936 866.571 242.689 41.889
0.754 0.000 0.295 0.748 0.000 0.293 1.181 1.936 879.240 251.709 43.635
0.755 0.000 0.297 0.747 0.000 0.295 1.181 1.936 884.669 253.513 38.398
0.754 0.000 0.297 0.745 0.000 0.297 1.181 2.686 879.240 251.709 33.162
0.754 0.000 0.298 0.754 0.000 0.297 1.181 1.936 891.909 253.513 31.417
0.756 0.000 0.298 0.754 0.000 0.297 1.179 2.747 870.191 253.513 31.417
0.758 0.000 0.298 0.754 0.000 0.296 1.179 2.869 884.669 257.121 34.908
0.758 0.000 0.300 0.753 0.000 0.294 1.177 1.813 893.719 266.140 36.653
0.759 0.000 0.302 0.751 0.000 0.290 1.177 1.936 890.099 255.317 43.635
0.759 0.000 0.303 0.749 0.000 0.284 1.177 1.936 864.762 255.317 40.144
0.757 0.000 0.303 0.746 0.000 0.275 1.176 2.686 864.762 255.317 40.144
0.753 0.000 0.305 0.743 0.000 0.264 1.176 1.997 900.958 262.533 33.162
0.750 0.000 0.307 0.739 0.000 0.250 1.178 1.936 875.620 240.885 47.125
0.746 0.000 0.308 0.735 0.000 0.235 1.177 1.813 882.860 262.533 43.635
0.741 0.000 0.308 0.732 0.000 0.218 1.177 2.686 882.860 251.709 43.635
0.736 0.000 0.310 0.728 0.000 0.201 1.179 1.936 884.669 242.689 45.380
0.733 0.000 0.312 0.724 0.000 0.183 1.181 1.997 872.001 237.277 40.144
0.729 0.000 0.314 0.720 0.000 0.166 1.181 1.875 886.479 251.709 26.181
0.724 -0.000 0.314 0.717 0.000 0.148 1.183 2.686 882.860 244.493 36.653
0.720 -0.000 0.315 0.713 0.000 0.131 1.181 1.875 882.860 262.533 36.653
0.717 -0.000 0.317 0.709 0.000 0.113 1.179 1.936 861.142 255.317 43.635
0.713 -0.000 0.317 0.705 0.000 0.096 1.178 2.686 888.289 260.729 38.398
0.708 -0.000 0.317 0.702 0.000 0.078 1.177 2.686 888.289 260.729 38.398
0.704 -0.000 0.319 0.698 0.000 0.061 1.179 1.936 864.762 240.885 40.144
0.700 -0.001 0.320 0.694 0.000 0.046 1.179 1.997 879.240 251.709 50.616
0.696 -0.001 0.322 0.690 0.000 0.032 1.180 1.875 893.719 251.709 50.616
0.692 -0.000 0.322 0.687 0.000 0.021 1.179 2.747 875.620 255.317 43.635
0.688 -0.000 0.324 0.683 0.000 0.012 1.181 1.875 890.099 244.493 40.144
0.683 -0.000 0.325 0.679 0.000 0.006 1.182 1.936 877.430 246.297 41.889
0.679 -0.000 0.327 0.675 0.000 0.002 1.180 1.875 866.571 257.121 27.926
0.675 0.000 0.327 0.672 0.000 0.000 1.179 2.747 879.240 258.925 43.635
0.671 0.000 0.329 0.668 0.000 -0.001 1.179 1.875 891.909 253.513 41.889
0.666 0.000 0.330 0.664 0.000 -0.001 1.180 1.997 868.381 244.493 50.616
0.662 0.001 0.330 0.660 0.000 0.330 1.180 2.625 870.191 249.905 38.398
0.658 0.001 0.330 0.657 0.000 0.330 1.180 2.625 870.191 249.905 38.398
0.654 0.001 0.332 0.653 0.000 0.330 1.180 1.997 859.332 242.689 31.417
0.650 0.001 0.333 0.649 0.000 0.332 1.179 1.508 881.050 249.905 45.380
0.646 0.001 0.335 0.645 0.000 0.333 1.179 1.691 900.958 255.317 22.690
0.642 0.001 0.335 0.642 0.000 0.335 1.178 2.747 873.811 260.729 59.343
0.638 0.001 0.336 0.638 0.000 0.335 1.180 1.813 884.669 239.081 41.889
0.633 0.001 0.338 0.634 0.000 0.336 1.182 1.997 888.289 242.689 48.871
0.629 0.001 0.340 0.630 0.000 0.338 1.181 1.936 866.571 249.905 34.908
0.625 0.001 0.340 0.627 0.000 0.340 1.183 2.686 884.669 242.689 34.908
0.622 0.001 0.341 0.623 0.000 0.340 1.181 1.875 873.811 253.513 34.908
0.618 0.001 0.343 0.619 0.000 0.341 1.181 1.875 888.289 257.121 31.417
0.614 0.001 0.345 0.615 0.000 0.343 1.180 1.997 891.909 257.121 38.398
0.610 0.001 0.345 0.612 0.000 0.345 1.180 2.686 891.909 257.121 38.398
0.606 0.001 0.347 0.608 0.000 0.345 1.180 1.997 873.811 249.905 24.435
0.603 0.001 0.348 0.604 0.000 0.347 1.180 2.058 897.338 258.925 43.635
0.599 0.001 0.350 0.600 0.000 0.348 1.181 1.875 864.762 237.277 47.125
0.595 0.001 0.350 0.597 0.000 0.350 1.181 2.625 884.669 257.121 34.908
0.592 0.001 0.352 0.593 0.000 0.350 1.183 1.875 902.768 239.081 48.871
0.588 0.001 0.353 0.589 0.000 0.352 1.183 1.936 882.860 251.709 47.125
0.584 0.001 0.355 0.585 0.000 0.353 1.182 1.875 864.762 251.709 36.653
0.580 0.001 0.355 0.582 0.000 0.355 1.180 2.747 886.479 262.533 26.181
0.577 0.001 0.357 0.578 0.000 0.355 1.180 1.936 881.050 249.905 38.398
0.573 0.001 0.358 0.574 0.000 0.357 1.182 1.997 882.860 244.493 33.162
0.569 0.001 0.360 0.570 0.000 0.358 1.180 1.936 891.909 260.729 55.852
0.565 0.001 0.360 0.567 0.000 0.360 1.180 2.686 891.909 260.729 55.852
0.562 0.001 0.362 0.563 0.000 0.360 1.181 1.936 879.240 240.885 43.635
0.558 0.001 0.364 0.559 0.000 0.362 1.181 1.997 870.191 249.905 45.380
0.554 0.001 0.365 0.555 0.000 0.364 1.179 1.936 888.289 264.336 34.908
0.550 0.001 0.365 0.552 0.000 0.365 1.181 2.686 884.669 242.689 31.417
0.547 0.001 0.367 0.548 0.000 0.365 1.181 1.875 872.001 244.493 29.672
0.543 0.001 0.369 0.544 0.000 0.367 1.180 1.936 882.860 262.533 43.635
0.539 0.001 0.370 0.540 0.000 0.369 1.180 1.875 886.479 251.709 40.144
0.535 0.001 0.370 0.537 0.000 0.370 1.179 2.686 877.430 257.121 38.398
0.531 0.001 0.372 0.533 0.000 0.370 1.178 1.875 873.811 260.729 34.908
0.528 0.001 0.373 0.529 0.000 0.372 1.179 1.875 886.479 244.493 47.125
0.524 0.001 0.375 0.525 0.000 0.373 1.177 1.875 888.289 267.944 31.417
0.520 0.001 0.375 0.522 0.000 0.375 1.175 2.747 888.289 267.944 31.417
0.516 0.001 0.377 0.518 0.000 0.375 1.178 1.997 882.860 237.277 40.144
0.513 0.001 0.379 0.514 0.000 0.377 1.176 1.997 893.719 269.748 33.162
0.509 0.001 0.380 0.510 0.000 0.379 1.177 1.875 873.811 253.513 48.871
0.505 0.001 0.380 0.507 0.000 0.380 1.177 2.747 868.381 248.101 43.635
0.501 0.001 0.382 0.503 0.000 0.380 1.179 1.752 879.240 244.493 36.653
0.498 0.001 0.383 0.499 0.000 0.382 1.178 1.997 888.289 260.729 34.908
0.494 0.001 0.385 0.495 0.000 0.383 1.177 1.875 873.811 257.121 38.398
0.490 0.000 0.385 0.492 0.000 0.385 1.178 2.686 881.050 246.297 34.908
0.487 0.000 0.387 0.488 0.000 0.385 1.178 1.875 884.669 257.121 45.380
0.483 0.000 0.388 0.484 0.000 0.387 1.178 1.997 870.191 249.905 48.871
0.479 0.000 0.390 0.480 0.000 0.388 1.178 1.875 897.338 258.925 50.616
0.475 0.000 0.390 0.477 0.000 0.390 1.179 2.747 886.479 251.709 50.616
0.472 0.001 0.392 0.473 0.000 0.390 1.182 1.936 881.050 235.473 24.435
0.468 0.001 0.394 0.469 0.000 0.392 1.182 1.997 875.620 248.101 43.635
0.464 0.000 0.395 0.465 0.000 0.394 1.182 1.936 879.240 251.709 47.125
0.461 0.000 0.395 0.462 0.000 0.395 1.180 2.686 866.571 253.513 45.380
0.457 0.000 0.397 0.458 0.000 0.395 1.178 1.936 870.191 260.729 41.889
0.453 -0.000 0.399 0.454 0.000 0.397 1.180 1.997 872.001 240.885 47.125
0.449 -0.000 0.400 0.450 0.000 0.399 1.179 1.875 882.860 258.925 40.144
0.445 -0.000 0.400 0.447 0.000 0.400 1.177 2.625 877.430 264.336 41.889
0.442 -0.000 0.402 0.443 0.000 0.400 1.179 1.936 875.620 240.885 36.653
0.438 -0.000 0.404 0.439 0.000 0.402 1.181 1.936 884.669 242.689 41.889
0.434 -0.000 0.405 0.435 0.000 0.404 1.180 1.936 872.001 255.317 40.144
0.430 -0.000 0.405 0.432 0.000 0.405 1.180 2.747 875.620 251.709 47.125
0.427 -0.001 0.407 0.428 0.000 0.405 1.180 1.875 875.620 251.709 47.125
0.423 -0.001 0.409 0.424 0.000 0.407 1.179 1.936 872.001 255.317 36.653
0.419 -0.001 0.410 0.420 0.000 0.409 1.181 1.936 875.620 237.277 40.144
0.415 -0.001 0.410 0.417 0.000 0.410 1.182 2.686 882.860 244.493 36.653
0.412 -0.001 0.412 0.413 0.000 0.410 1.182 1.936 884.669 253.513 38.398
0.408 -0.001 0.414 0.409 0.000 0.412 1.182 1.936 890.099 251.709 43.635
0.404 -0.001 0.415 0.405 0.000 0.414 1.183 1.936 893.719 248.101 40.144
0.400 -0.001 0.415 0.402 0.000 0.415 1.183 2.625 882.860 248.101 47.125
0.397 -0.001 0.417 0.398 0.000 0.415 1.184 1.936 877.430 246.297 31.417
0.393 -0.001 0.419 0.394 0.000 0.417 1.181 1.936 897.338 266.140 40.144
0.389 -0.001 0.420 0.390 0.000 0.419 1.183 1.875 875.620 240.885 47.125
0.385 -0.001 0.420 0.387 0.000 0.420 1.182 2.747 886.479 255.317 15.708
0.381 -0.001 0.422 0.383 0.000 0.420 1.181 1.936 899.148 264.336 34.908
